aha_id,mstate,mcrnum,year,national_network,vendor_network,hio,tefca_part,tefca_plan
6540359,MS,250002,2025,1,0,1,0,1
6540365,MS,250072,2022,0,0,0,0,0
6540385,MS,250138,2022,0,0,0,0,0
6540390,MS,250048,2025,0,1,0,1,0
6540416,MS,250167,2025,1,1,1,1,0
6540420,MS,251336,2025,1,1,1,1,0
6540459,MS,250172,2023,0,0,0,0,0
6540501,MS,250097,2025,0,1,1,0,0
6540510,MS,250104,2025,1,1,1,1,0
6540575,MS,250081,2025,1,1,1,1,0
6540580,MS,250069,2025,1,1,1,1,0
6540598,MS,251305,2025,0,1,1,0,0
6540657,MS,250006,2025,1,1,1,1,0
6540693,MS,250034,2025,1,1,1,1,0
6540730,MS,250117,2022,1,1,1,0,0
6540740,MS,251308,2025,1,0,1,0,1
6540752,MS,251326,2022,1,1,1,0,0
6540754,MS,251316,2025,1,1,1,1,0
6540755,MS,251337,2024,1,0,1,0,1
6540785,MS,250050,2024,0,0,1,0,1
6540810,MS,250004,2025,1,0,1,0,1
6540825,MS,251324,2022,1,1,1,0,0
6540840,MS,251322,2025,1,1,1,1,0
6540891,MS,250061,2025,1,1,1,0,0
6540905,MS,250067,2025,1,0,1,0,1
654090A,MS,250077,2025,1,0,0,0,0
6540920,MS,251312,2022,0,1,0,0,0
6540930,MS,251313,2025,1,1,1,1,0
6540950,MS,250141,2025,1,1,1,1,0
6549040,MS,250020,2025,1,0,1,0,1
6549165,MS,250043,2025,1,0,1,0,0
6549170,MS,251333,2025,0,1,1,1,0
6549175,MS,251306,2022,1,1,1,0,0
6549241,MS,251335,2025,1,1,1,1,0
6610004,MN,240080,2025,1,1,1,1,0
6610005,MN,240050,2025,1,1,1,1,0
6610009,MN,240213,2025,1,1,1,1,0
6610010,MN,241313,2025,1,1,1,0,1
6610035,MN,241305,2025,1,1,1,1,0
6610044,MN,240030,2025,0,1,0,1,0
6610085,MN,240115,2025,1,1,1,1,0
6610095,MN,241311,2022,1,1,0,0,0
6610097,MN,241340,2025,1,1,1,0,1
6610105,MN,241328,2025,1,1,1,0,1
6610112,MN,241301,2025,1,0,1,0,1
6610120,MN,240100,2025,1,1,1,0,1
6610130,MN,241365,2025,1,1,0,1,0
6610150,MN,241316,2024,0,0,0,0,0
6610152,MN,240214,2022,1,1,0,0,1
6610180,MN,240075,2025,1,1,1,0,1
6610190,MN,241377,2025,1,0,1,0,1
6610200,MN,240076,2025,1,1,1,1,0
6610240,MN,240020,2025,1,1,1,1,0
6610247,MN,241347,2025,1,1,1,0,1
6610315,MN,241312,2025,0,0,1,0,1
6610320,MN,241320,2025,0,0,0,0,0
6610355,MN,241314,2025,0,1,0,1,0
6610365,MN,241360,2025,1,1,1,0,1
6610380,MN,240101,2025,1,1,1,0,1
6610390,MN,240019,2025,1,1,1,0,1
6610400,MN,240047,2025,0,1,1,0,1
6610410,MN,240002,2025,1,1,1,0,1
6610413,MN,241318,2025,0,1,1,1,0
6610455,MN,240071,2025,1,1,1,1,0
6610500,MN,240052,2025,1,1,1,0,1
6610520,MN,241357,2025,1,1,1,0,1
6610530,MN,241355,2025,1,1,0,0,0
6610540,MN,241376,2025,0,0,0,0,0
6610550,MN,241321,2025,1,1,1,0,1
6610552,MN,241317,2025,0,0,0,0,1
6610560,MN,240064,2025,1,1,1,1,0
6610570,MN,241343,2024,1,0,1,0,0
6610620,MN,241339,2025,0,0,0,0,0
6610640,MN,240040,2025,1,1,1,1,0
6610660,MN,241315,2025,1,1,1,0,1
6610687,MN,241375,2022,1,1,0,0,0
6610700,MN,241370,2025,1,0,1,0,1
6610720,MN,241326,2025,1,1,0,1,0
6610730,MN,241371,2025,1,1,1,0,1
6610740,MN,241323,2025,0,0,0,0,0
6610757,MN,241300,2024,1,1,1,0,1
6610795,MN,241359,2024,1,0,1,0,0
6610810,MN,241330,2025,1,1,0,1,0
6610815,MN,240057,2025,1,1,1,1,0
6610820,MN,240210,2025,1,1,1,1,0
6610885,MN,240207,2025,1,1,1,1,0
6610918,MN,240078,2025,1,1,1,1,0
6611135,MN,241362,2025,1,1,0,1,0
6611148,MN,241350,2025,1,1,1,0,1
6611170,MN,241367,2025,0,1,0,0,0
6611190,MN,241363,2025,0,1,0,0,0
6611229,MN,241378,2025,1,1,1,1,0
6611260,MN,240014,2023,1,0,0,0,1
6611277,MN,241356,2025,0,0,0,0,1
6611280,MN,241342,2025,1,1,1,0,1
6611300,MN,240069,2025,1,1,1,1,0
6611315,MN,241380,2025,1,0,1,0,1
6611325,MN,241349,2025,1,1,0,1,0
6611340,MN,241373,2025,1,1,1,0,1
6611360,MN,241374,2024,1,0,1,0,0
6611385,MN,240141,2025,1,1,1,1,0
6611440,MN,241351,2025,1,1,0,1,0
6611455,MN,240001,2023,1,1,0,0,1
6611481,MN,240006,2022,0,1,1,0,1
6611510,MN,241344,2025,0,1,1,1,0
6611540,MN,240036,2025,1,1,0,1,0
6611585,MN,240038,2025,1,1,1,1,0
6611730,MN,241334,2023,0,1,0,0,0
6611742,MN,241309,2025,1,1,1,0,1
6611750,MN,241368,2025,1,1,0,1,0
6611770,MN,240104,2025,1,1,1,1,0
6611780,MN,241319,2025,1,1,1,0,1
6611812,MN,241329,2025,0,1,1,1,0
6611860,MN,241381,2025,1,1,1,0,1
6611901,MN,241303,2025,1,1,1,0,1
6611915,MN,241308,2025,0,1,1,0,1
6611920,MN,241348,2024,1,0,1,0,0
6611930,MN,240084,2025,1,1,1,0,1
6611950,MN,241335,2023,1,1,1,0,0
6611965,MN,240056,2025,0,1,1,1,0
6611980,MN,241354,2025,0,1,0,0,1
6612000,MN,241337,2024,0,1,1,0,0
6612038,MN,241302,2025,1,1,1,0,1
6612039,MN,241304,2025,1,1,1,0,1
6612050,MN,240088,2025,1,1,0,1,0
6612070,MN,241332,2025,1,1,1,0,1
6612090,MN,240044,2025,1,0,0,0,0
6612110,MN,240022,2025,1,1,1,0,1
6620002,IA,160064,2024,0,0,1,0,0
6620003,IA,160083,2024,1,0,1,0,1
6620004,IA,160033,2024,1,0,1,1,0
6620019,IA,161342,2025,1,0,1,0,0
6620035,IA,161353,2025,1,0,1,1,0
6620055,IA,160030,2023,1,1,1,0,1
6620070,IA,161306,2025,1,1,1,1,0
6620080,IA,161376,2022,1,1,1,0,0
6620082,IA,161330,2025,0,1,1,0,0
6620096,IA,161301,2025,0,1,1,0,1
6620097,IA,161327,2025,1,0,1,0,1
6620100,IA,161372,2024,1,0,1,1,0
6620101,IA,161307,2025,1,0,1,0,0
6620115,IA,160057,2025,1,0,1,0,1
6620150,IA,161382,2025,0,0,1,0,1
6620160,IA,160040,2024,0,0,1,0,0
6620170,IA,160079,2023,0,0,1,0,0
6620180,IA,160045,2025,1,1,1,1,0
6620190,IA,161377,2024,1,0,1,1,0
6620205,IA,161341,2025,0,1,1,0,1
6620215,IA,161347,2025,0,0,1,1,0
6620230,IA,161362,2024,0,0,1,0,0
6620240,IA,161352,2025,1,0,1,0,0
6620260,IA,161302,2025,0,1,1,0,1
6620265,IA,160080,2024,0,0,1,0,0
6620295,IA,161304,2025,1,0,1,0,1
6620300,IA,160047,2025,1,1,1,1,0
6620310,IA,160028,2025,1,0,1,0,1
6620330,IA,161328,2024,0,0,1,0,0
6620332,IA,161365,2025,1,1,1,0,1
6620377,IA,160104,2025,1,1,1,1,0
6620385,IA,161369,2023,1,0,1,0,0
6620400,IA,160101,2025,0,0,1,0,1
6620420,IA,160082,2025,1,1,1,1,0
6620475,IA,161313,2024,1,0,1,1,0
6620490,IA,160117,2025,0,0,0,0,0
6620495,IA,160069,2024,0,0,1,0,0
6620527,IA,161378,2024,0,0,1,0,0
6620535,IA,161319,2024,0,0,1,0,0
6620550,IA,161357,2024,0,0,1,0,0
6620560,IA,161351,2024,1,0,1,0,0
6620565,IA,161364,2024,0,1,0,0,0
6620585,IA,160016,2025,1,1,1,1,0
6620644,IA,161310,2023,1,1,1,0,1
6620652,IA,160147,2025,1,1,1,1,0
6620665,IA,161303,2023,1,1,1,0,1
6620666,IA,161314,2025,0,1,1,1,0
6620667,IA,161312,2025,1,1,1,0,1
6620670,IA,161324,2025,1,0,1,0,0
6620680,IA,161308,2025,1,0,1,0,0
6620690,IA,161374,2025,1,1,1,0,1
6620710,IA,161311,2024,0,0,1,0,0
6620723,IA,161334,2024,0,0,1,0,0
6620724,IA,161354,2025,1,0,1,0,0
6620750,IA,161335,2025,0,1,0,1,0
6620760,IA,160029,2022,1,0,1,0,1
6620765,IA,160058,2022,1,1,1,0,1
6620790,IA,161380,2024,0,0,1,0,0
6620800,IA,161325,2025,0,0,1,0,0
6620823,IA,161337,2025,0,1,1,0,1
6620830,IA,161355,2023,0,0,1,0,0
6620865,IA,161350,2025,0,1,1,1,0
6620870,IA,161368,2024,1,0,1,0,0
6620890,IA,161343,2025,1,0,1,0,0
6620895,IA,161329,2024,1,0,1,1,0
6620896,IA,161317,2025,0,1,1,1,0
6620922,IA,160001,2025,1,1,1,1,0
6620955,IA,161309,2025,1,0,1,0,1
6620970,IA,161356,2023,1,0,1,0,0
6620972,IA,161373,2025,0,0,1,0,0
6620995,IA,160013,2025,1,1,1,1,0
6621010,IA,161331,2025,0,1,0,1,0
6621020,IA,160032,2024,0,0,1,0,0
6621040,IA,161338,2024,0,0,1,0,0
6621045,IA,161359,2025,0,0,1,0,0
6621065,IA,161360,2025,1,1,1,0,1
6621068,IA,161323,2024,0,0,1,0,0
6621075,IA,161348,2023,0,1,1,0,0
6621099,IA,161379,2025,0,1,1,1,0
6621105,IA,160089,2025,1,0,0,1,0
6621135,IA,161367,2025,0,1,1,1,0
6621145,IA,161322,2025,0,0,1,0,0
6621153,IA,161305,2025,0,1,0,0,1
6621175,IA,161300,2024,0,0,1,0,0
6621180,IA,161363,2024,1,1,1,1,0
6621202,IA,161336,2024,1,0,1,0,0
6621205,IA,161370,2022,0,1,0,0,0
6621210,IA,161381,2025,1,1,1,0,1
6621220,IA,161366,2023,0,0,0,0,0
6621230,IA,161345,2024,1,0,1,0,0
6621245,IA,161346,2024,1,0,1,0,0
6621270,IA,160146,2025,1,1,1,1,0
6621275,IA,160153,2024,0,0,1,0,0
6621300,IA,160112,2025,0,0,1,0,0
6621311,IA,160124,2024,1,0,1,0,0
6621315,IA,161375,2025,0,1,1,0,1
6621325,IA,161320,2025,0,1,0,0,0
6621340,IA,161349,2025,0,1,1,0,1
6621350,IA,161344,2025,0,1,1,0,1
6621360,IA,160110,2025,1,1,1,1,0
6621375,IA,160067,2024,0,0,1,0,0
6621385,IA,161318,2025,0,1,1,0,1
6621390,IA,161339,2025,0,0,1,1,0
6621395,IA,161361,2025,1,0,1,0,0
6621400,IA,161316,2023,1,1,1,0,0
6621415,IA,161326,2025,1,0,1,1,0
6629045,IA,161332,2025,0,1,0,0,0
6629060,IA,161315,2023,1,0,1,0,0
6629082,IA,161321,2024,1,0,1,0,0
6630001,MO,260062,2025,1,1,1,1,0
6630003,MO,260163,2025,1,1,1,0,1
6630005,MO,261301,2025,1,1,1,0,0
6630008,MO,260137,2025,0,0,1,0,1
6630009,MO,260006,2025,1,1,1,0,1
6630010,MO,261316,2025,1,1,1,0,1
6630011,MO,260047,2025,1,0,1,1,0
6630019,MO,260119,2025,1,0,0,0,0
6630023,MO,260210,2022,0,0,0,0,0
6630025,MO,261312,2025,0,1,1,1,0
6630029,MO,260216,2025,1,1,1,1,0
6630030,MO,261315,2024,1,1,1,0,1
6630034,MO,260219,2025,1,1,1,0,1
6630035,MO,260214,2025,1,0,0,1,0
6630037,MO,261336,2025,0,0,0,0,0
6630039,MO,260095,2025,1,0,0,1,0
6630045,MO,260094,2025,1,0,1,0,1
6630047,MO,260034,2025,0,0,1,0,1
6630050,MO,260195,2025,1,1,1,1,0
6630063,MO,260057,2025,1,0,1,0,0
6630065,MO,260193,2025,0,0,1,0,1
6630070,MO,260183,2025,1,1,0,1,0
6630075,MO,260179,2025,1,0,1,0,1
6630080,MO,260110,2025,1,1,1,0,1
6630087,MO,261332,2024,1,0,1,0,1
6630090,MO,261338,2025,1,1,1,0,1
6630100,MO,261321,2025,1,1,1,1,0
6630125,MO,260175,2025,0,0,1,0,0
6630130,MO,260068,2025,0,0,1,0,1
6630150,MO,260141,2024,1,0,1,1,0
6630156,MO,261323,2025,1,0,1,0,0
663015A,MO,260160,2025,1,1,1,0,1
6630160,MO,261322,2023,1,0,1,0,0
6630175,MO,261303,2025,1,1,0,0,1
6630185,MO,260180,2025,1,1,1,0,1
6630192,MO,260023,2025,1,1,1,0,1
6630197,MO,261302,2025,0,0,1,0,1
6630199,MO,,2022,0,0,1,0,0
6630230,MO,260025,2025,1,0,1,0,1
6630231,MO,261324,2025,0,0,0,0,1
6630234,MO,260070,2025,1,0,1,1,0
6630310,MO,260011,2025,0,1,1,1,0
6630330,MO,260001,2025,1,1,1,0,1
6630340,MO,263302,2025,1,0,1,1,0
6630380,MO,260048,2025,1,0,1,1,0
6630381,MO,260102,2025,1,0,1,1,0
6630435,MO,260027,2025,1,0,0,1,0
6630460,MO,260085,2025,0,0,1,0,1
6630470,MO,260138,2025,1,1,1,1,0
6630568,MO,260081,2025,0,1,1,1,0
6630575,MO,260200,2025,0,1,1,1,0
6630585,MO,261325,2025,1,0,1,0,1
6630590,MO,260059,2025,1,1,1,0,1
6630595,MO,261320,2025,1,0,0,1,0
6630600,MO,260190,2025,1,0,0,1,0
6630605,MO,260177,2025,1,0,1,0,1
6630625,MO,261313,2025,0,1,1,0,1
6630650,MO,260142,2025,1,1,1,1,0
6630680,MO,261340,2025,1,1,1,0,1
6630684,MO,261310,2025,0,0,1,0,1
6630685,MO,,2022,0,0,1,0,0
6630730,MO,261329,2025,1,0,1,0,1
6630755,MO,261335,2025,1,1,1,0,1
6630760,MO,261331,2025,0,0,0,0,1
6630770,MO,260061,2025,1,0,1,1,0
6630785,MO,260096,2025,1,0,1,0,1
6630786,MO,260186,2025,1,0,1,0,1
6630788,MO,261311,2025,1,1,1,0,1
6630813,MO,261308,2025,1,0,0,0,0
6630818,MO,261327,2025,0,1,1,0,0
6630845,MO,260017,2025,1,1,1,0,1
6630860,MO,260005,2025,0,1,1,1,0
6630930,MO,260032,2025,1,1,1,0,1
6630931,MO,261330,2025,0,0,1,1,0
6630945,MO,263300,2025,0,1,1,1,0
6630985,MO,260104,2025,0,1,1,1,0
6630995,MO,260091,2025,0,1,1,1,0
6631010,MO,260162,2025,1,1,1,0,1
6631020,MO,260105,2025,0,1,1,1,0
6631100,MO,260108,2025,1,1,1,0,1
6631160,MO,260077,2025,1,1,1,0,1
6631165,MO,260020,2025,1,1,1,0,1
6631180,MO,263301,2025,1,1,1,0,1
6631280,MO,260191,2025,1,1,1,0,1
6631281,MO,261318,2025,1,0,1,0,0
6631290,MO,260009,2025,0,0,1,1,0
6631300,MO,260113,2025,1,0,1,0,0
6631320,MO,260040,2025,1,0,1,0,1
6631350,MO,260065,2025,1,1,1,0,1
6631365,MO,261337,2025,1,1,1,0,1
6631378,MO,261319,2025,1,1,1,0,1
6631390,MO,261309,2025,1,1,1,1,0
6631399,MO,260097,2025,1,0,1,0,0
6631410,MO,260052,2025,1,1,1,0,1
6631445,MO,260022,2024,0,0,0,0,0
6631465,MO,260078,2025,0,1,1,1,0
6639005,MO,261328,2025,1,1,1,0,1
6639015,MO,261307,2025,0,0,1,0,0
6639030,MO,261317,2025,1,1,1,0,1
6639075,MO,261314,2025,1,1,1,1,0
6639080,MO,260024,2025,1,0,1,0,0
6639150,MO,261333,2025,1,0,1,1,0
6639165,MO,261306,2025,0,0,1,0,0
6639173,MO,260074,2025,0,1,1,0,0
6639205,MO,260176,2025,1,0,1,0,1
6639230,MO,261305,2025,0,1,0,0,0
6640001,ND,350019,2023,1,1,1,0,1
6640003,ND,350070,2025,1,1,1,0,1
6640004,ND,350006,2022,1,1,1,0,1
6640005,ND,351322,2025,0,0,1,0,0
6640020,ND,350015,2025,1,1,1,0,1
6640040,ND,350002,2025,1,0,1,0,1
6640060,ND,351318,2025,1,0,1,0,1
6640062,ND,351319,2023,0,1,1,0,0
6640090,ND,351333,2025,1,0,1,0,1
6640100,ND,351336,2025,1,0,1,0,1
6640130,ND,351314,2024,0,0,0,0,0
6640180,ND,350011,2025,1,1,1,0,1
6640215,ND,351303,2025,1,0,1,0,1
6640260,ND,351327,2025,1,0,1,0,0
6640267,ND,351330,2022,0,0,0,0,0
6640270,ND,351335,2025,0,1,0,0,0
6640273,ND,351329,2025,1,1,1,0,1
6640310,ND,351323,2023,0,0,0,0,0
6640315,ND,351311,2025,1,0,1,0,1
6640330,ND,351309,2025,1,1,1,0,1
6640333,ND,351308,2025,0,1,0,0,0
6640370,ND,351312,2025,1,1,1,0,1
6640380,ND,351315,2025,1,0,1,0,1
6640435,ND,351301,2025,0,0,1,0,0
6640436,ND,351300,2022,0,1,0,0,0
6640437,ND,351304,2025,1,0,1,0,1
6640440,ND,351324,2025,1,0,1,0,1
6640455,ND,351302,2024,0,0,0,0,0
6640470,ND,351334,2025,1,0,1,0,1
6640475,ND,351321,2022,1,0,1,0,0
6650002,SD,430077,2025,1,1,1,1,0
6650003,SD,431340,2024,1,0,1,0,0
6650004,SD,430014,2024,1,0,1,0,0
6650007,SD,430027,2025,1,1,1,0,1
6650040,SD,431309,2025,1,1,1,0,1
6650045,SD,431329,2025,1,1,1,0,1
6650055,SD,431307,2025,1,1,1,0,1
6650057,SD,431323,2025,1,1,1,1,0
6650060,SD,431320,2025,1,1,1,1,0
6650065,SD,431331,2024,1,0,1,0,0
6650072,SD,431332,2024,1,0,1,0,0
6650080,SD,431308,2024,1,0,1,0,0
6650085,SD,431301,2025,0,1,1,0,0
6650110,SD,431310,2024,1,0,1,0,0
6650145,SD,431302,2024,1,0,1,0,0
6650149,SD,431338,2024,1,0,1,0,0
6650160,SD,431322,2025,0,1,1,0,1
6650215,SD,431335,2025,1,0,1,0,1
6650250,SD,431300,2025,0,1,1,0,1
6650258,SD,431314,2023,0,0,1,0,0
6650260,SD,431326,2024,1,0,1,0,0
6650270,SD,431337,2024,1,0,1,0,0
6650305,SD,431325,2025,1,0,1,0,0
6650320,SD,431330,2024,1,0,1,0,0
6650325,SD,431319,2023,1,1,1,0,1
6650330,SD,430015,2024,1,0,1,0,0
6650345,SD,431306,2024,1,0,1,0,0
6650411,SD,431317,2024,1,0,1,0,0
6650420,SD,430016,2024,1,0,1,0,0
6650433,SD,431339,2025,1,1,1,0,1
6650438,SD,430048,2025,1,1,1,1,0
665043A,SD,431321,2025,1,1,1,1,0
6650445,SD,431327,2024,1,0,1,0,0
6650447,SD,431336,2025,1,1,1,0,1
6650455,SD,431328,2025,1,1,1,0,1
6650470,SD,431315,2024,1,0,1,0,0
6650495,SD,430005,2025,0,0,1,0,1
6650515,SD,431324,2024,1,0,1,0,0
6650520,SD,431334,2025,1,1,1,0,1
6650530,SD,430012,2024,1,0,1,0,0
6659005,SD,431312,2024,1,0,1,0,0
6659010,SD,431333,2025,1,1,1,0,1
6659060,SD,431311,2025,1,1,1,0,1
6659061,SD,430097,2025,1,1,1,0,1
6660002,NE,280009,2025,1,0,1,0,1
6660003,NE,280125,2025,1,1,1,0,1
6660005,NE,280013,2022,1,1,1,0,1
6660006,NE,280003,2025,1,1,1,0,1
6660011,NE,280130,2025,1,0,1,0,1
6660013,NE,281325,2022,1,0,0,0,0
6660022,NE,281360,2025,0,0,1,0,1
6660025,NE,281300,2025,0,1,1,1,0
6660028,NE,281343,2024,1,0,1,1,0
6660035,NE,281324,2025,0,0,1,1,0
6660052,NE,281320,2022,1,0,1,0,0
6660090,NE,281364,2025,0,1,1,0,0
6660100,NE,281340,2025,1,0,1,0,0
6660112,NE,281359,2025,0,0,0,0,0
6660115,NE,281318,2023,1,0,1,0,0
6660138,NE,280132,2025,1,1,1,0,1
6660145,NE,280111,2025,0,0,1,0,0
6660166,NE,281331,2024,1,0,1,0,0
6660167,NE,281354,2024,0,1,1,0,0
6660175,NE,281332,2022,1,1,1,0,0
6660192,NE,281319,2025,1,0,1,0,0
6660200,NE,281352,2023,0,0,1,0,0
6660230,NE,280077,2025,1,1,1,1,0
6660245,NE,281301,2025,1,0,1,0,1
6660270,NE,281358,2024,0,0,1,1,0
6660290,NE,280023,2025,1,0,1,0,1
6660305,NE,281304,2024,0,0,0,0,0
6660395,NE,281361,2025,1,0,1,0,0
6660414,NE,280134,2023,0,0,1,0,0
6660460,NE,280020,2025,1,0,1,0,1
6660500,NE,281363,2025,0,1,1,1,0
6660520,NE,281342,2025,1,0,1,0,1
6660525,NE,281326,2025,0,0,1,0,0
6660560,NE,280065,2025,0,1,1,0,1
6660610,NE,281355,2024,1,0,1,0,1
6660635,NE,283301,2025,1,0,1,0,0
6660650,NE,280105,2025,1,0,1,0,1
6660690,NE,280081,2025,1,0,1,0,1
6660710,NE,280040,2025,1,1,1,1,0
6660720,NE,280060,2025,1,0,1,0,1
6660747,NE,281329,2024,1,0,1,0,0
6660765,NE,281314,2022,0,0,1,0,1
6660780,NE,281347,2025,1,0,1,0,0
6660815,NE,281349,2024,1,0,1,1,0
6660820,NE,281346,2025,1,0,1,0,1
6660827,NE,281323,2025,1,0,1,0,1
6660855,NE,281357,2025,0,1,1,1,0
6660920,NE,281315,2025,1,1,1,0,1
6660935,NE,281309,2025,1,0,1,0,1
6660939,NE,281350,2023,1,0,1,0,1
6660960,NE,281344,2023,0,0,1,0,0
6660990,NE,281322,2025,1,0,1,0,0
6660995,NE,281345,2025,1,0,1,0,1
6661010,NE,281336,2025,0,0,1,0,1
6669060,NE,281312,2025,0,0,1,0,0
6669130,NE,281338,2023,0,0,1,0,0
6670004,KS,170013,2023,1,0,1,0,1
6670010,KS,171381,2025,0,0,1,1,0
6670013,KS,171346,2023,1,0,1,0,0
6670016,KS,170012,2025,0,0,1,1,0
6670020,KS,170182,2025,1,0,0,1,0
6670021,KS,170185,2025,1,1,1,1,0
6670026,KS,173300,2024,1,0,1,0,1
6670030,KS,170150,2023,0,0,0,0,0
6670036,KS,170196,2022,0,0,1,0,0
6670041,KS,170191,2025,1,1,1,1,0
6670042,KS,170194,2023,0,0,1,0,0
6670088,KS,171385,2024,0,0,1,1,0
6670100,KS,171380,2025,1,0,1,1,0
6670110,KS,171387,2025,0,0,0,0,0
6670130,KS,171362,2024,1,1,1,1,0
6670140,KS,171312,2025,0,0,1,1,0
6670145,KS,171308,2025,1,1,1,0,1
6670150,KS,171349,2025,0,0,1,1,0
6670155,KS,171379,2025,1,0,1,1,0
6670176,KS,170175,2025,1,0,1,0,1
6670190,KS,171327,2025,1,0,1,1,0
6670200,KS,171384,2025,0,0,1,0,1
6670216,KS,171339,2025,1,0,1,1,0
6670270,KS,170023,2025,1,0,1,0,1
6670285,KS,171316,2025,1,1,1,1,0
6670290,KS,171376,2023,0,0,1,0,0
6670325,KS,171332,2025,1,0,1,0,0
6670335,KS,171365,2023,0,0,1,0,0
6670370,KS,171357,2024,1,0,1,0,1
6670385,KS,171333,2024,1,0,1,0,1
6670390,KS,171319,2025,1,1,1,1,0
6670402,KS,171347,2024,0,0,0,0,0
6670405,KS,171335,2025,0,0,0,0,0
6670407,KS,170020,2022,0,0,0,0,0
6670450,KS,171373,2025,1,1,1,1,0
6670454,KS,170208,2025,1,1,1,1,0
6670455,KS,171369,2023,0,0,1,0,0
6670459,KS,170203,2025,1,1,1,0,1
6670460,KS,170074,2025,0,1,1,1,0
6670485,KS,170146,2025,0,0,1,0,1
6670510,KS,170040,2025,1,1,1,1,0
6670515,KS,171378,2025,1,0,1,1,0
6670516,KS,171317,2025,1,0,1,1,0
6670517,KS,171331,2024,0,0,0,0,0
6670519,KS,171313,2025,1,0,1,0,1
6670535,KS,171345,2023,1,0,1,0,1
6670550,KS,170137,2025,1,0,1,1,0
6670590,KS,170009,2025,0,0,1,0,1
6670611,KS,170068,2025,0,0,1,0,0
6670615,KS,171358,2025,0,0,1,1,0
6670630,KS,171330,2022,1,0,1,0,0
6670680,KS,170105,2025,1,0,1,0,1
6670685,KS,171321,2025,1,0,1,0,0
6670691,KS,171368,2025,0,0,0,0,0
6670692,KS,171328,2025,1,0,1,1,0
6670693,KS,170075,2024,1,0,1,1,0
6670697,KS,171336,2025,0,0,0,0,0
6670700,KS,171344,2024,0,0,1,0,0
6670705,KS,170103,2025,1,0,1,0,1
6670730,KS,171348,2025,1,1,1,1,0
6670755,KS,171352,2025,0,0,1,0,0
6670758,KS,170049,2025,1,0,1,1,0
6670760,KS,171354,2023,1,0,1,1,0
6670775,KS,170176,2025,1,0,0,1,0
6670780,KS,170014,2025,1,1,1,1,0
6670783,KS,170104,2025,1,1,1,1,0
6670785,KS,170109,2025,1,0,1,1,0
6670787,KS,170120,2025,0,0,1,1,0
6670820,KS,170006,2025,1,1,1,0,1
6670825,KS,171311,2025,0,0,1,0,0
6670835,KS,170027,2025,1,0,1,1,0
6670840,KS,171367,2025,1,0,1,1,0
6670845,KS,171300,2024,0,0,0,0,0
6670850,KS,171350,2025,1,0,1,0,0
6670860,KS,171338,2023,1,0,1,0,0
6670865,KS,171310,2023,1,0,0,0,0
6670905,KS,171372,2025,1,0,1,0,1
6670910,KS,171315,2025,0,0,1,0,0
6670913,KS,171377,2023,1,0,1,0,0
6670930,KS,171323,2025,0,0,0,0,0
6671010,KS,170016,2024,0,1,1,0,0
6671025,KS,170086,2025,0,1,1,1,0
6671043,KS,171359,2024,1,0,1,0,0
6671045,KS,171388,2025,1,0,1,0,1
6671170,KS,170123,2025,1,0,1,1,0
6671210,KS,171383,2024,0,0,1,0,0
6678021,KS,171309,2022,0,0,0,0,0
6679010,KS,171329,2025,0,0,1,1,0
6710008,AR,040022,2025,0,0,1,0,0
6710012,AR,041321,2025,1,1,1,1,0
6710015,AR,040137,2025,1,0,1,0,1
6710029,AR,040014,2025,0,0,1,0,0
6710040,AR,040119,2025,0,0,1,0,0
6710045,AR,040084,2025,1,0,1,1,0
6710055,AR,040069,2024,0,1,1,1,0
6710070,AR,041318,2025,1,1,1,0,1
6710083,AR,040050,2024,1,0,1,0,0
6710100,AR,040002,2025,1,0,0,0,0
671011A,AR,041312,2025,1,1,1,1,0
6710130,AR,040011,2025,0,0,1,0,0
6710145,AR,040088,2024,0,0,1,0,0
6710160,AR,041326,2022,0,0,1,0,0
6710161,AR,041331,2025,1,0,1,0,0
6710175,AR,041304,2023,0,0,0,0,0
6710195,AR,040004,2025,1,0,1,0,1
6710196,AR,041317,2022,0,0,1,0,0
6710198,AR,040019,2024,0,0,0,0,0
6710210,AR,040062,2025,1,1,1,0,1
6710220,AR,040055,2025,1,1,1,1,0
6710227,AR,040017,2025,1,1,1,0,1
6710290,AR,040078,2025,1,0,0,1,0
6710300,AR,040026,2025,1,0,1,0,1
6710320,AR,040020,2025,0,0,0,0,1
6710325,AR,040118,2025,1,1,1,1,0
6710335,AR,040114,2025,1,1,1,1,0
6710340,AR,043300,2025,1,1,1,1,0
6710400,AR,040007,2025,1,0,1,0,1
6710433,AR,040156,2025,1,1,1,1,0
6710440,AR,040016,2025,0,1,1,1,0
6710448,AR,041308,2024,1,0,1,0,0
6710450,AR,040067,2025,1,0,1,0,1
6710455,AR,040076,2025,1,1,1,1,0
6710460,AR,041334,2025,1,1,1,0,1
6710465,AR,041300,2025,1,1,1,0,1
6710470,AR,040051,2025,1,1,1,1,0
6710480,AR,041324,2025,1,0,1,0,1
6710482,AR,040027,2025,1,0,1,0,0
6710485,AR,041311,2025,1,0,1,0,0
6710493,AR,041332,2025,0,0,1,0,0
6710497,AR,040036,2025,1,1,1,1,0
6710510,AR,040039,2023,0,0,1,0,0
6710515,AR,041330,2023,1,0,1,0,0
6710520,AR,040071,2023,0,0,1,0,0
6710525,AR,040047,2023,0,0,1,0,0
